entry_time,exit_time,seg,tf,dir,level,entry,sl,tp,exit,reason,pnl,pnl_net,mtr,sld,wait_h,trend_h4
2026-02-06 13:00:20.543195159,2026-02-06 18:12:35.012869729,GCJ6,M15,1,4930.0,4931.3,4898.65,4995.4,4995.4,tp,64.1,63.95,21.5,32.25,18.0057,-1.0
2026-02-06 14:37:22.982277721,2026-02-08 23:25:53.089089824,GCJ6,M15,1,4962.0,4963.6,4929.925,5030.95,5030.95,tp,67.35,67.2,22.45,33.675,28.1231,1.0
2026-02-06 17:30:35.851634266,2026-02-08 23:33:00.032137507,GCJ6,M15,1,4988.8,4989.7,4954.575,5059.65,5059.65,tp,69.95,69.8,23.35,35.025,0.26,1.0
2026-02-09 10:27:04.507897123,2026-02-09 11:42:55.405850787,GCJ6,M15,-1,5015.2,5015.2,5033.425,4978.75,5034.2,sl,-19.0,-19.15,12.15,18.225,0.9513,1.0
2026-02-09 15:01:00.998556168,2026-02-09 23:10:00.760476024,GCJ6,M15,1,5062.6,5063.7,5037.975,5115.15,5033.7,sl,-30.0,-30.15,17.15,25.725,3.7669,1.0
2026-02-09 15:33:09.162895493,2026-02-09 23:10:00.737584331,GCJ6,M15,1,5067.6,5068.1,5045.525,5113.25,5042.2,sl,-25.9,-26.05,15.05,22.575,7.3025,1.0
2026-02-09 15:33:09.271806442,2026-02-09 23:10:00.760476024,GCJ6,M15,1,5069.0,5073.0,5037.5,5135.6,5033.7,sl,-39.3,-39.45,21.8,32.7,13.5526,1.0
2026-02-09 15:33:09.271806442,2026-02-09 16:25:51.626192200,GCJ6,H1,1,5069.0,5073.0,5052.55,5103.1,5103.1,tp,30.1,29.95,33.7,16.85,7.5526,1.0
2026-02-09 20:33:09.749294072,2026-02-09 21:14:55.356851154,GCJ6,M15,1,5106.8,5107.5,5087.825,5146.55,5087.5,sl,-20.0,-20.15,13.05,19.575,1.5527,1.0
2026-02-09 23:09:49.911406810,2026-02-09 23:10:10.867096039,GCJ6,M15,-1,5064.4,5062.7,5082.325,5028.55,5028.55,tp,34.15,34.0,11.95,17.925,3.1639,1.0
2026-02-10 08:41:42.302458744,2026-02-10 12:44:47.915461739,GCJ6,M15,1,5068.4,5069.0,5049.85,5106.1,5049.5,sl,-19.5,-19.65,12.5,18.75,0.4451,1.0
2026-02-10 14:16:25.246030575,2026-02-10 14:45:21.724164231,GCJ6,M15,1,5085.3,5086.2,5067.5,5123.3,5067.2,sl,-19.0,-19.15,12.4,18.6,3.0237,1.0
2026-02-10 15:37:13.544029547,2026-02-10 20:48:23.840787258,GCJ6,M15,-1,5042.0,5042.0,5066.225,4993.55,5066.6,sl,-24.6,-24.75,16.15,24.225,0.6204,1.0
2026-02-10 15:37:57.565106309,2026-02-10 17:17:24.829714738,GCJ6,M15,-1,5032.8,5032.6,5054.175,4990.05,5054.4,sl,-21.8,-21.95,14.25,21.375,8.1327,1.0
2026-02-10 20:48:22.885190306,2026-02-10 21:24:19.998559677,GCJ6,M15,1,5064.0,5066.0,5047.45,5098.3,5046.8,sl,-19.2,-19.35,11.3,16.95,0.8064,1.0
2026-02-11 02:01:06.189687735,2026-02-11 02:06:37.900253946,GCJ6,M15,1,5077.4,5078.5,5061.325,5112.85,5061.3,sl,-17.2,-17.35,11.45,17.175,0.5184,1.0
2026-02-11 09:47:10.778840882,2026-02-11 10:44:18.647434922,GCJ6,M15,1,5093.3,5094.2,5080.975,5120.35,5120.35,tp,26.15,26.0,8.75,13.125,0.5363,1.0
2026-02-11 10:41:01.919624140,2026-02-11 12:41:21.039941415,GCJ6,M15,1,5102.7,5107.1,5074.425,5161.05,5072.7,sl,-34.4,-34.55,19.25,28.875,17.9339,1.0
2026-02-11 10:41:01.919624140,2026-02-11 10:44:18.647434922,GCJ6,H1,1,5102.7,5107.1,5091.7,5126.5,5126.5,tp,19.4,19.25,23.2,11.6,10.6839,1.0
2026-02-11 10:44:18.647434922,2026-02-11 11:47:33.441642354,GCJ6,H1,1,5111.1,5112.9,5099.025,5138.25,5138.25,tp,25.35,25.2,26.15,13.075,28.7385,1.0
2026-02-11 10:44:18.647434922,2026-02-11 12:41:19.743369496,GCJ6,H4,1,5111.1,5112.9,5093.45,5148.2,5084.9,sl,-28.0,-28.15,36.5,18.25,2.7385,1.0
2026-02-11 10:44:18.647434922,2026-02-11 12:41:19.743369496,GCJ6,M15,1,5111.1,5112.9,5088.575,5161.25,5084.9,sl,-28.0,-28.15,16.15,24.225,34.9885,1.0
2026-02-12 06:32:16.417394663,2026-02-12 07:08:23.686513672,GCJ6,M15,-1,5072.2,5072.2,5084.575,5047.45,5084.7,sl,-12.5,-12.65,8.25,12.375,0.0379,1.0
2026-02-12 09:50:48.905894895,2026-02-12 10:19:58.974680674,GCJ6,M15,1,5099.3,5100.3,5085.075,5129.85,5085.0,sl,-15.3,-15.45,9.95,14.925,2.5969,1.0
2026-02-12 13:47:30.836778726,2026-02-12 14:04:07.696566325,GCJ6,M15,1,5102.5,5103.3,5093.775,5122.35,5093.7,sl,-9.6,-9.75,6.35,9.525,1.7919,1.0
2026-02-13 11:05:55.772840267,2026-02-13 12:17:34.668043607,GCJ6,M15,-1,4963.2,4962.6,4988.775,4912.05,4989.0,sl,-26.4,-26.55,17.05,25.575,3.0988,-1.0
2026-02-13 18:54:20.143962379,2026-02-15 23:02:05.985046115,GCJ6,M15,1,5056.8,5057.8,5035.775,5100.35,5035.7,sl,-22.1,-22.25,14.35,21.525,0.4056,-1.0
2026-02-16 02:45:11.570277030,2026-02-16 03:49:23.586509453,GCJ6,M15,-1,5018.2,5018.2,5035.675,4983.25,4983.25,tp,34.95,34.8,11.65,17.475,0.5032,-1.0
2026-02-17 00:42:36.973687111,2026-02-17 00:52:31.984814083,GCJ6,M15,-1,4989.1,4988.5,4998.325,4970.65,4970.65,tp,17.85,17.7,6.15,9.225,7.4603,-1.0
2026-02-17 12:15:27.472960885,2026-02-17 13:03:59.862023501,GCJ6,M15,1,4959.5,4961.2,4946.1,4988.4,4946.1,sl,-15.1,-15.25,9.4,14.1,0.0076,-1.0
2026-02-17 13:56:23.899074335,2026-02-17 13:58:29.268487509,GCJ6,M15,-1,4926.3,4924.0,4943.775,4891.35,4891.35,tp,32.65,32.5,11.65,17.475,1.94,-1.0
2026-02-17 14:01:20.846205018,2026-02-17 14:05:57.052826874,GCJ6,M15,-1,4875.2,4875.2,4898.75,4828.1,4898.8,sl,-23.6,-23.75,15.7,23.55,6.2725,-1.0
2026-02-17 14:01:20.846205018,2026-02-17 14:04:13.396085170,GCJ6,H1,-1,4875.2,4875.2,4886.375,4852.85,4886.4,sl,-11.2,-11.35,22.35,11.175,0.0225,-1.0
2026-02-18 03:04:52.579552395,2026-02-18 04:53:05.208110647,GCJ6,M15,1,4931.0,4931.6,4917.125,4960.55,4960.55,tp,28.95,28.8,9.65,14.475,6.0813,-1.0
2026-02-18 12:58:51.129577976,2026-02-18 13:36:38.908395803,GCJ6,M15,1,4961.8,4962.6,4950.675,4986.45,4986.45,tp,23.85,23.7,7.95,11.925,5.9809,-1.0
2026-02-18 12:58:51.236631418,2026-02-18 13:36:35.589497566,GCJ6,M15,1,4962.2,4962.8,4952.375,4983.65,4983.65,tp,20.85,20.7,6.95,10.425,3.4809,-1.0
2026-02-18 12:59:18.243464581,2026-02-18 14:38:46.536141799,GCJ6,M15,1,4964.0,4964.6,4944.25,5005.0,5005.0,tp,40.4,40.25,13.5,20.25,22.4884,-1.0
2026-02-19 06:45:05.718092002,2026-02-19 09:28:37.278337792,GCJ6,H1,1,5031.9,5032.6,5023.425,5050.95,5023.4,sl,-9.2,-9.35,18.35,9.175,4.7516,1.0
2026-02-19 06:45:05.718092002,2026-02-19 09:28:38.246682963,GCJ6,M15,1,5031.9,5032.6,5022.775,5052.25,5022.4,sl,-10.2,-10.35,6.55,9.825,11.7516,1.0
2026-02-19 15:30:50.212969511,2026-02-19 16:05:47.237490693,GCJ6,M15,1,5040.9,5041.5,5024.4,5075.7,5023.1,sl,-18.4,-18.55,11.4,17.1,4.5139,1.0
2026-02-20 03:42:00.109372437,2026-02-20 04:40:53.985247413,GCJ6,M15,-1,5003.5,5003.5,5017.9,4974.7,5018.0,sl,-14.5,-14.65,9.6,14.4,1.45,1.0
2026-02-20 03:42:00.109372437,2026-02-20 04:40:54.621670143,GCJ6,M15,-1,5003.5,5003.5,5019.625,4971.25,5019.7,sl,-16.2,-16.35,10.75,16.125,1.7,1.0
2026-02-20 06:01:02.315022967,2026-02-20 09:06:53.139257247,GCJ6,M15,1,5033.4,5034.4,5022.4,5057.5,5057.5,tp,23.1,22.95,7.8,11.7,2.7673,1.0
2026-02-20 06:25:31.554008138,2026-02-20 07:56:49.223841526,GCJ6,M15,1,5042.8,5043.5,5026.775,5076.05,5026.6,sl,-16.9,-17.05,10.95,16.425,12.6754,1.0
2026-02-20 06:25:31.562222218,2026-02-20 07:03:32.981781440,GCJ6,H1,1,5042.8,5043.9,5034.975,5061.15,5034.9,sl,-9.0,-9.15,17.45,8.725,5.4254,1.0
2026-02-20 15:06:19.286837626,2026-02-20 15:08:20.737059533,GCJ6,M15,-1,5025.7,5025.5,5038.75,4999.6,5039.0,sl,-13.5,-13.65,8.7,13.05,0.3554,1.0
2026-02-23 02:41:38.051989139,2026-02-23 06:45:34.197227584,GCJ6,M15,1,5194.2,5195.3,5167.3,5250.1,5167.3,sl,-28.0,-28.15,18.4,27.6,0.6939,1.0
2026-02-23 14:36:49.387589722,2026-02-23 16:19:12.119371160,GCJ6,M15,1,5198.8,5199.2,5181.35,5234.9,5234.9,tp,35.7,35.55,11.9,17.85,9.8637,1.0
2026-02-23 14:36:49.402607175,2026-02-23 14:45:41.747545147,GCJ6,H1,1,5198.8,5199.4,5190.025,5217.85,5217.85,tp,18.45,18.3,18.55,9.275,3.6137,1.0
2026-02-23 20:03:25.648532888,2026-02-24 01:00:07.643105762,GCJ6,M15,1,5240.9,5241.2,5224.175,5275.25,5224.1,sl,-17.1,-17.25,11.35,17.025,1.5571,1.0
2026-02-24 06:35:06.038789892,2026-02-24 07:17:53.543351634,GCJ6,M15,-1,5181.0,5181.0,5195.7,5151.6,5195.7,sl,-14.7,-14.85,9.8,14.7,0.335,1.0
2026-02-24 12:18:19.261481541,2026-02-24 13:49:59.084781895,GCJ6,M15,-1,5173.6,5173.4,5188.375,5144.05,5144.05,tp,29.35,29.2,9.85,14.775,3.5554,1.0
2026-02-24 12:54:49.316916707,2026-02-24 13:00:30.841137392,GCJ6,H1,-1,5164.1,5164.1,5174.95,5142.4,5175.2,sl,-11.1,-11.25,21.7,10.85,2.9137,1.0
2026-02-24 12:54:49.316916707,2026-02-24 14:13:36.332960051,GCJ6,M15,-1,5164.1,5164.1,5186.675,5118.95,5118.95,tp,45.15,45.0,15.05,22.575,9.4137,1.0
2026-02-24 13:39:42.076598376,2026-02-24 14:13:36.460993368,GCJ6,M15,-1,5161.5,5161.0,5185.05,5114.4,5114.4,tp,46.6,46.45,15.7,23.55,21.4117,1.0
2026-02-24 13:49:59.084781895,2026-02-24 14:13:36.019262337,GCJ6,H1,-1,5142.8,5142.0,5152.95,5122.5,5122.5,tp,19.5,19.35,20.3,10.15,20.8331,1.0
2026-02-24 13:49:59.084781895,2026-02-24 14:13:36.126669351,GCJ6,M15,-1,5142.8,5142.0,5153.45,5121.5,5121.5,tp,20.5,20.35,7.1,10.65,27.0831,1.0
2026-02-24 20:33:44.078804960,2026-02-24 20:55:48.169205343,GCJ6,M15,1,5188.5,5188.6,5176.375,5213.05,5176.1,sl,-12.5,-12.65,8.15,12.225,0.3122,1.0
2026-02-24 21:37:43.819376894,2026-02-25 01:04:00.574691563,GCJ6,M15,-1,5164.2,5163.8,5178.45,5135.7,5178.6,sl,-14.8,-14.95,9.5,14.25,0.1288,1.0
2026-02-25 05:18:20.792762160,2026-02-25 09:03:45.203823613,GCJ6,M15,1,5212.0,5213.0,5198.775,5240.85,5198.7,sl,-14.3,-14.45,9.35,14.025,0.8058,1.0
2026-02-25 15:04:11.774846917,2026-02-25 15:24:08.834081722,GCJ6,M15,1,5216.6,5217.2,5204.675,5242.25,5204.6,sl,-12.6,-12.75,8.35,12.525,4.3199,1.0
2026-02-25 16:46:15.123118919,2026-02-25 19:45:10.430979275,GCJ6,M15,1,5230.0,5230.5,5219.775,5251.95,5218.4,sl,-12.1,-12.25,7.15,10.725,8.7709,1.0
2026-02-25 16:46:15.123118919,2026-02-25 19:45:10.415637376,GCJ6,H1,1,5230.0,5230.5,5220.775,5249.95,5220.3,sl,-10.2,-10.35,19.45,9.725,2.7709,1.0
2026-02-26 04:12:18.802026717,2026-02-26 08:27:12.993317728,GCJ6,M15,1,5213.4,5213.8,5195.65,5250.1,5195.2,sl,-18.6,-18.75,12.1,18.15,0.9552,-1.0
2026-02-26 08:33:59.609436802,2026-02-26 09:48:20.658666999,GCJ6,M15,-1,5188.8,5188.8,5200.575,5165.25,5200.6,sl,-11.8,-11.95,7.85,11.775,3.8166,1.0
2026-02-26 14:30:34.551182879,2026-02-26 14:36:30.925851775,GCJ6,M15,-1,5173.1,5172.9,5189.975,5139.35,5190.1,sl,-17.2,-17.35,11.25,16.875,0.2596,-1.0
2026-02-26 14:30:41.339595013,2026-02-26 14:35:35.124882733,GCJ6,M15,-1,5163.3,5163.0,5184.0,5121.9,5184.4,sl,-21.4,-21.55,13.8,20.7,14.5115,-1.0
2026-02-26 14:30:41.339595013,2026-02-26 14:34:19.301075811,GCJ6,H1,-1,5163.3,5163.0,5174.675,5140.55,5175.0,sl,-12.0,-12.15,22.75,11.375,8.5115,1.0
2026-02-26 15:51:17.212290270,2026-02-26 16:14:03.096766992,GCJ6,M15,1,5204.2,5204.8,5190.2,5233.4,5190.2,sl,-14.6,-14.75,9.6,14.4,0.8548,-1.0
2026-02-26 19:48:08.142827024,2026-02-26 23:02:01.982560583,GCJ6,M15,1,5210.1,5210.6,5194.5,5242.2,5194.3,sl,-16.3,-16.45,10.6,15.9,1.8023,1.0
2026-02-27 05:58:34.409326122,2026-02-27 06:54:30.339841155,GCJ6,M15,1,5216.2,5216.7,5204.775,5239.65,5204.7,sl,-12.0,-12.15,7.75,11.625,1.7262,1.0
2026-02-27 13:07:26.651639335,2026-02-27 13:20:47.603809650,GCJ6,M15,1,5217.5,5218.0,5206.825,5240.35,5240.35,tp,22.35,22.2,7.45,11.175,5.1241,-1.0
2026-02-27 13:07:26.654457171,2026-02-27 13:15:26.454139269,GCJ6,H1,1,5218.2,5219.0,5210.6,5235.2,5235.2,tp,16.2,16.05,16.4,8.2,7.1241,1.0
2026-02-27 13:07:26.654457171,2026-02-27 13:20:50.877668912,GCJ6,M15,1,5218.2,5219.0,5207.175,5242.05,5242.05,tp,23.05,22.9,7.75,11.625,13.1241,1.0
2026-02-27 13:07:39.618784037,2026-02-27 13:21:00.592431522,GCJ6,M15,1,5221.9,5222.5,5211.25,5244.1,5244.1,tp,21.6,21.45,7.3,10.95,29.6277,1.0
2026-02-27 13:15:31.133420490,2026-02-27 16:13:39.311614205,GCJ6,H4,1,5237.3,5237.6,5220.975,5270.85,5270.85,tp,33.25,33.1,33.25,16.625,9.2586,1.0
2026-02-27 13:15:31.143742294,2026-02-27 13:26:53.578778557,GCJ6,H1,1,5237.3,5237.8,5227.375,5258.65,5258.65,tp,20.85,20.7,20.85,10.425,34.2587,-1.0
2026-02-27 15:52:26.208506487,2026-03-01 23:00:00.583907951,GCJ6,M15,1,5259.3,5259.9,5233.1,5313.2,5313.2,tp,53.3,53.15,17.8,26.7,0.3739,1.0
2026-02-27 20:21:57.792450623,2026-03-01 23:00:00.583907951,GCJ6,M15,1,5276.6,5276.7,5262.375,5305.35,5305.35,tp,28.65,28.5,9.55,14.325,1.8661,1.0
2026-03-02 14:09:58.952871194,2026-03-02 14:26:11.694770487,GCJ6,M15,-1,5386.0,5386.0,5414.35,5329.3,5329.3,tp,56.7,56.55,18.9,28.35,0.1664,1.0
2026-03-02 14:25:51.154720615,2026-03-02 16:00:24.638781741,GCJ6,M15,-1,5353.4,5353.1,5374.475,5311.25,5311.25,tp,41.85,41.7,14.05,21.075,6.9309,1.0
2026-03-03 05:48:39.898520616,2026-03-03 06:12:22.601118328,GCJ6,M15,-1,5346.7,5346.0,5362.0,5316.1,5316.1,tp,29.9,29.75,10.2,15.3,1.5611,1.0
2026-03-03 05:49:49.928939363,2026-03-03 09:25:14.457009242,GCJ6,M15,-1,5334.9,5334.8,5356.275,5292.15,5292.15,tp,42.65,42.5,14.25,21.375,4.5805,1.0
2026-03-03 09:25:14.293145858,2026-03-03 11:07:49.993325285,GCJ6,M15,-1,5292.1,5292.1,5321.575,5233.15,5233.15,tp,58.95,58.8,19.65,29.475,1.1706,1.0
2026-03-03 09:25:35.907834018,2026-03-03 09:27:44.063097719,GCJ6,H1,-1,5272.9,5267.0,5286.1,5246.5,5246.5,tp,20.5,20.35,26.4,13.2,7.4266,1.0
2026-03-03 09:25:35.907834018,2026-03-03 11:08:00.031569279,GCJ6,M15,-1,5272.9,5267.0,5307.625,5203.45,5203.45,tp,63.55,63.4,23.15,34.725,15.1766,1.0
2026-03-04 10:08:19.244756555,2026-03-04 12:40:15.412953279,GCJ6,M15,1,5200.7,5201.6,5174.95,5254.6,5173.2,sl,-28.4,-28.55,17.7,26.55,5.8887,-1.0
2026-03-04 14:48:02.425266671,2026-03-05 01:10:10.200537271,GCJ6,M15,-1,5167.9,5167.6,5193.925,5115.85,5194.0,sl,-26.4,-26.55,17.35,26.025,0.0507,-1.0
2026-03-04 18:11:02.616537467,2026-03-04 20:37:54.553844061,GCJ6,M15,-1,5130.0,5130.0,5153.7,5082.6,5154.0,sl,-24.0,-24.15,15.8,23.7,9.9341,-1.0
2026-03-05 13:22:10.776550565,2026-03-05 13:23:16.331876856,GCJ6,M15,-1,5119.4,5111.0,5136.05,5086.1,5086.1,tp,24.9,24.75,11.1,16.65,16.6197,-1.0
2026-03-05 13:22:10.776550565,2026-03-05 13:23:16.331876856,GCJ6,H1,-1,5119.4,5111.0,5129.9,5098.4,5098.4,tp,12.6,12.45,21.0,10.5,9.3697,-1.0
2026-03-06 01:40:23.012828856,2026-03-06 09:36:19.847633014,GCJ6,M15,1,5119.2,5120.4,5096.75,5167.4,5094.0,sl,-26.4,-26.55,15.7,23.55,0.4231,-1.0
2026-03-06 15:01:57.051705866,2026-03-06 16:40:08.106562231,GCJ6,M15,1,5151.3,5151.9,5135.875,5183.35,5135.5,sl,-16.4,-16.55,10.55,15.825,11.0325,-1.0
2026-03-06 15:01:57.193416979,2026-03-06 15:03:03.975884618,GCJ6,H1,1,5151.3,5152.5,5144.175,5168.25,5168.25,tp,15.75,15.6,16.05,8.025,5.0326,-1.0
2026-03-06 19:16:51.147175437,2026-03-08 22:05:09.490871706,GCJ6,M15,1,5182.0,5182.5,5155.25,5236.7,5155.1,sl,-27.4,-27.55,18.1,27.15,1.7809,1.0
2026-03-06 19:17:01.237072334,2026-03-06 20:10:52.683723237,GCJ6,M15,1,5182.7,5183.8,5163.275,5224.25,5163.1,sl,-20.7,-20.85,13.55,20.325,29.0337,-1.0
2026-03-06 21:57:33.745412392,2026-03-08 22:05:08.520109090,GCJ6,M15,1,5183.8,5185.1,5169.575,5213.45,5161.7,sl,-23.4,-23.55,9.75,14.625,0.4594,1.0
2026-03-09 10:51:11.517504632,2026-03-09 12:28:31.398750134,GCJ6,M15,-1,5094.9,5094.8,5115.3,5054.1,5115.5,sl,-20.7,-20.85,13.6,20.4,0.1032,-1.0
2026-03-09 11:20:28.079382253,2026-03-09 12:28:48.516297024,GCJ6,M15,-1,5087.1,5087.0,5116.275,5028.75,5116.3,sl,-29.3,-29.45,19.45,29.175,4.0911,-1.0
2026-03-09 13:42:44.146116335,2026-03-09 14:39:01.111631553,GCJ6,M15,-1,5086.5,5086.5,5104.125,5051.25,5104.2,sl,-17.7,-17.85,11.75,17.625,0.2123,-1.0
2026-03-09 18:36:57.208182239,2026-03-09 22:59:38.729921835,GCJ6,M15,1,5124.7,5125.0,5106.875,5160.65,5160.65,tp,35.65,35.5,11.95,17.925,1.6159,-1.0
2026-03-09 19:19:30.907685513,2026-03-10 01:26:10.623329493,GCJ6,M15,1,5140.5,5141.2,5123.4,5176.5,5176.5,tp,35.3,35.15,11.8,17.7,7.5753,-1.0
2026-03-09 19:20:38.577323538,2026-03-10 01:59:26.260214336,GCJ6,M15,1,5147.6,5148.2,5125.675,5192.95,5192.95,tp,44.75,44.6,14.95,22.425,11.344,-1.0
2026-03-10 08:30:54.369040383,2026-03-10 10:18:53.637326524,GCJ6,M15,1,5195.8,5196.3,5183.4,5222.1,5183.2,sl,-13.1,-13.25,8.6,12.9,4.2651,1.0
2026-03-10 13:00:51.511902995,2026-03-10 13:22:09.395274003,GCJ6,M15,1,5204.0,5204.7,5191.2,5230.8,5230.8,tp,26.1,25.95,8.8,13.2,2.2643,1.0
2026-03-10 15:31:33.255463434,2026-03-10 18:17:16.161845183,GCJ6,M15,1,5238.9,5239.3,5208.55,5300.8,5208.4,sl,-30.9,-31.05,20.5,30.75,0.0259,1.0
2026-03-11 13:01:06.761577792,2026-03-11 14:01:31.476805343,GCJ6,M15,-1,5169.0,5169.0,5191.2,5124.6,5191.3,sl,-22.3,-22.45,14.8,22.2,16.5185,1.0
2026-03-11 13:49:35.930852048,2026-03-11 13:58:45.820526608,GCJ6,M15,-1,5165.6,5165.6,5184.95,5126.9,5185.0,sl,-19.4,-19.55,12.9,19.35,25.0766,1.0
2026-03-12 07:42:13.314788746,2026-03-12 12:21:57.570181066,GCJ6,M15,1,5180.6,5181.1,5170.05,5202.9,5168.4,sl,-12.7,-12.85,7.3,10.95,3.2037,-1.0
2026-03-12 08:01:09.929438226,2026-03-12 11:20:14.488689975,GCJ6,M15,1,5191.5,5192.4,5178.5,5219.9,5178.5,sl,-13.9,-14.05,9.2,13.8,8.7694,1.0
2026-03-12 15:00:53.925987181,2026-03-12 15:11:13.080034693,GCJ6,M15,-1,5142.0,5141.9,5154.3,5117.4,5117.4,tp,24.5,24.35,8.2,12.3,7.515,-1.0
2026-03-12 15:11:02.822041371,2026-03-12 15:53:07.345855151,GCJ6,H1,-1,5130.0,5130.0,5140.7,5108.6,5140.8,sl,-10.8,-10.95,21.4,10.7,6.1841,1.0
2026-03-12 15:11:02.822041371,2026-03-12 19:02:55.406528483,GCJ6,M15,-1,5130.0,5130.0,5149.275,5091.45,5091.45,tp,38.55,38.4,12.85,19.275,12.9341,-1.0
2026-03-12 17:41:55.692420528,2026-03-12 20:30:26.145291947,GCJ6,M15,-1,5114.6,5114.3,5135.375,5073.05,5073.05,tp,41.25,41.1,13.85,20.775,0.4488,-1.0
2026-03-13 14:52:52.336542509,2026-03-13 15:55:01.802459296,GCJ6,M15,-1,5066.0,5065.9,5081.45,5035.1,5035.1,tp,30.8,30.65,10.3,15.45,4.3812,-1.0
2026-03-13 14:55:23.580266082,2026-03-13 14:57:03.363187096,GCJ6,H1,-1,5058.2,5056.9,5066.9,5040.8,5040.8,tp,16.1,15.95,17.4,8.7,8.9232,-1.0
2026-03-13 14:55:23.580266082,2026-03-13 15:12:49.174886923,GCJ6,M15,-1,5058.2,5056.9,5072.0,5030.6,5072.0,sl,-15.1,-15.25,9.2,13.8,15.1732,-1.0
2026-03-16 06:16:00.880864008,2026-03-16 06:48:39.353721813,GCJ6,M15,1,5035.4,5036.4,5013.4,5081.8,5013.0,sl,-23.4,-23.55,15.2,22.8,3.5169,-1.0
2026-03-17 01:50:44.145006109,2026-03-17 05:17:09.646755688,GCJ6,M15,1,5028.0,5028.5,5018.75,5048.0,5048.0,tp,19.5,19.35,6.5,9.75,2.5956,-1.0
2026-03-17 04:44:46.346870435,2026-03-17 06:01:24.674468483,GCJ6,M15,1,5044.5,5044.9,5021.575,5091.55,5021.5,sl,-23.4,-23.55,15.55,23.325,12.4962,-1.0
2026-03-17 04:44:46.351303848,2026-03-17 05:45:45.171766290,GCJ6,H1,1,5044.5,5045.5,5034.575,5066.45,5034.5,sl,-11.0,-11.15,21.25,10.625,4.7462,-1.0
2026-03-17 10:06:47.379789771,2026-03-17 12:21:13.305891813,GCJ6,M15,-1,5009.0,5009.0,5021.15,4984.7,5021.2,sl,-12.2,-12.35,8.1,12.15,1.6132,-1.0
2026-03-17 13:40:08.881492872,2026-03-17 13:51:10.559416523,GCJ6,M15,1,5033.5,5034.2,5022.65,5056.4,5022.4,sl,-11.8,-11.95,7.5,11.25,3.1691,-1.0
2026-03-17 15:35:58.896824627,2026-03-17 16:29:47.850566567,GCJ6,M15,-1,4994.8,4994.1,5009.65,4965.1,5009.9,sl,-15.8,-15.95,9.9,14.85,2.8497,-1.0
2026-03-17 15:41:46.175888222,2026-03-17 15:46:47.673925355,GCJ6,M15,-1,4978.6,4978.0,4995.175,4945.45,4995.2,sl,-17.2,-17.35,11.05,16.575,20.9462,-1.0
2026-03-18 01:52:12.516207813,2026-03-18 02:00:32.769924429,GCJ6,M15,-1,4996.9,4996.8,5004.1,4982.5,5004.2,sl,-7.4,-7.55,4.8,7.2,0.8701,-1.0
2026-03-18 08:45:36.682676459,2026-03-18 09:20:42.441575693,GCJ6,M15,-1,4984.9,4984.5,4996.75,4961.2,4996.9,sl,-12.4,-12.55,7.9,11.85,2.0102,-1.0
2026-03-18 10:35:34.363933629,2026-03-18 11:27:30.070813736,GCJ6,M15,-1,4977.0,4976.3,4988.7,4953.6,4953.6,tp,22.7,22.55,7.8,11.7,16.8429,-1.0
2026-03-18 10:35:34.363933629,2026-03-18 10:35:38.303321853,GCJ6,H1,-1,4977.0,4976.3,4982.575,4965.85,4965.85,tp,10.45,10.3,11.15,5.575,9.5929,-1.0
2026-03-19 06:35:10.927696403,2026-03-19 06:47:42.425805791,GCJ6,M15,-1,4806.0,4806.0,4825.35,4767.3,4767.3,tp,38.7,38.55,12.9,19.35,6.0864,-1.0
2026-03-20 01:07:48.138173551,2026-03-20 01:12:03.259441723,GCJ6,M15,1,4679.5,4679.6,4658.15,4722.5,4658.0,sl,-21.6,-21.75,14.3,21.45,0.63,-1.0
2026-03-20 09:58:22.092439192,2026-03-20 12:01:53.939294735,GCJ6,M15,-1,4661.6,4661.4,4683.65,4617.5,4683.7,sl,-22.3,-22.45,14.7,22.05,1.2228,-1.0
2026-03-20 18:22:52.962903426,2026-03-22 22:00:00.552028339,GCJ6,M15,-1,4542.1,4541.8,4579.6,4467.1,4467.1,tp,74.7,74.55,25.0,37.5,0.8814,-1.0
2026-03-23 05:47:14.167237942,2026-03-23 06:43:27.175426929,GCJ6,M15,-1,4322.0,4322.0,4379.6,4206.8,4206.8,tp,115.2,115.05,38.4,57.6,2.7873,-1.0
2026-03-24 00:34:01.849214147,2026-03-24 06:27:03.732394384,GCJ6,M15,-1,4363.5,4363.5,4399.05,4292.4,4399.7,sl,-36.2,-36.35,23.7,35.55,0.3172,-1.0
2026-03-24 00:39:20.128834622,2026-03-24 06:56:39.833320553,GCJ6,M15,-1,4350.8,4350.6,4403.975,4244.45,4404.0,sl,-53.4,-53.55,35.45,53.175,6.6556,-1.0
2026-03-24 10:56:08.407319131,2026-03-24 11:01:35.469026779,GCJ6,M15,1,4437.6,4438.1,4408.975,4496.05,4408.6,sl,-29.5,-29.65,19.35,29.025,0.9357,-1.0
2026-03-24 20:23:43.310024103,2026-03-24 23:16:20.223188854,GCJ6,M15,1,4435.0,4435.9,4408.05,4490.4,4490.4,tp,54.5,54.35,18.3,27.45,3.3954,-1.0
2026-03-24 20:24:08.178048526,2026-03-24 23:16:20.522741266,GCJ6,H1,1,4443.2,4443.6,4419.625,4491.25,4491.25,tp,47.65,47.5,47.75,23.875,0.4023,-1.0
