ts_open,ts_close,dir,qty,entry,exit,sl,tp,reason,pnl_pts,pnl_usd,tag
1736832660539595985,1736842909189678699,-1,1,2683.8,2686.6,2686.5000000000005,2678.3999999999996,sl,-2.95,-295.0,L-Rev|M15|low@2683.80
1736784049696945889,1736843407058461269,-1,1,2679.6,2690.2,2690.1000000000004,2659.4999999999995,sl,-10.75,-1075.0,L-Rev|M15|low@2679.90
1736843406810043798,1736843722387617032,1,1,2690.0,2686.7,2686.7749999999996,2696.4500000000003,sl,-3.45,-345.0,L-Rev|M15|high@2689.90
1736861916613183903,1736862010364376297,-1,1,2674.8,2677.1,2677.1,2671.3999999999996,sl,-2.45,-245.0,L-Rev|H1|low@2675.20
1736861916613183903,1736862372439475833,-1,1,2674.8,2680.2,2678.425,2668.7499999999995,sl,-5.55,-555.0,L-Rev|M15|low@2675.20
1736888274896007581,1736905545096843592,1,1,2690.4,2687.0,2687.075,2697.05,sl,-3.55,-355.0,L-Rev|H1|high@2690.30
1736921499068150322,1736926951119759372,1,1,2695.4,2699.75,2693.225,2699.75,tp,4.2,420.0,L-Rev|M15|high@2695.20
1736888274896007581,1736928377184150734,1,1,2690.4,2700.4500000000007,2685.375,2700.4500000000007,tp,9.9,990.0,L-Rev|M15|high@2690.30
1736873513549984719,1736931893914514364,1,1,2687.5,2702.6500000000005,2679.9249999999997,2702.6500000000005,tp,15.0,1500.0,L-Rev|M15|high@2687.40
1736947848096034038,1736948332087067744,1,1,2713.0,2708.8,2708.825,2720.7500000000005,sl,-4.35,-435.0,L-Rev|M15|high@2712.70
1737015533927812517,1737016562126983711,1,1,2731.8,2728.7,2728.725,2737.95,sl,-3.25,-325.0,L-Rev|M15|high@2731.60
1737014981043476996,1737019486862755052,1,1,2729.2,2736.25,2725.6749999999997,2736.25,tp,6.9,690.0,L-Rev|M15|high@2729.00
1737126103744822866,1737126928693614188,1,1,2748.5,2746.5,2746.55,2752.399999999999,sl,-2.15,-215.0,L-Rev|M15|high@2748.40
1737126103739430278,1737127041139966133,1,1,2748.3,2745.2,2745.2999999999997,2754.2999999999997,sl,-3.25,-325.0,L-Rev|M15|high@2748.20
1737379851970105728,1737380147623704197,-1,1,2744.6,2735.45,2749.1749999999997,2735.45,tp,9.0,900.0,L-Rev|M15|low@2744.60
1737380254798270626,1737380266287522386,-1,1,2730.2,2725.5499999999997,2733.875,2725.5499999999997,tp,4.5,450.0,L-Rev|H1|low@2731.10
1737380254798270626,1737380835394289385,-1,1,2730.2,2735.7,2735.6749999999997,2721.95,sl,-5.65,-565.0,L-Rev|M15|low@2731.10
1737470423291688169,1737471372125080508,1,1,2747.2,2753.300000000001,2743.8500000000004,2753.300000000001,tp,5.95,595.0,L-Rev|M15|high@2746.80
1737470423291688169,1737471413893940741,1,1,2747.2,2754.3999999999996,2743.3,2754.3999999999996,tp,7.05,705.0,L-Rev|H1|high@2746.80
1737471433080071665,1737471787273436221,1,1,2755.3,2751.9,2751.9750000000004,2761.0500000000006,sl,-3.55,-355.0,L-Rev|H1|high@2754.80
1737470893310084080,1737517079285006761,1,1,2750.7,2766.15,2742.9749999999995,2766.15,tp,15.3,1530.0,L-Rev|M15|high@2750.60
1737476388583198250,1737538049869292332,1,1,2759.6,2772.3500000000004,2752.925,2772.3500000000004,tp,12.6,1260.0,L-Rev|H4|high@2759.20
1737538068970543244,1737545002636567677,1,1,2772.6,2768.2,2768.2250000000004,2781.050000000001,sl,-4.55,-455.0,L-Rev|M15|high@2772.30
1737624096769873530,1737624961739714212,-1,1,2754.0,2747.7000000000003,2757.1499999999996,2747.7000000000003,tp,6.15,615.0,L-Rev|M15|low@2754.00
1737638053344794773,1737642793305835371,-1,1,2747.2,2752.6,2752.5249999999996,2736.55,sl,-5.55,-555.0,L-Rev|M15|low@2747.20
1737650765646208690,1737651099260350968,1,1,2765.0,2761.5,2761.575,2771.25,sl,-3.65,-365.0,L-Rev|M15|high@2764.60
1737650657878118528,1737684641888308553,1,1,2762.1,2776.05,2755.125,2776.05,tp,13.8,1380.0,L-Rev|M15|high@2761.80
1737684029828851521,1737686771048272693,1,1,2773.1,2781.35,2768.975,2781.35,tp,8.1,810.0,L-Rev|M15|high@2773.00
1737698925374150440,1737701117022204792,1,1,2785.0,2781.3,2781.325,2792.350000000001,sl,-3.85,-385.0,L-Rev|M15|high@2784.90
1737718452390910264,1737729000665960018,1,1,2785.4,2780.9,2780.9,2794.4,sl,-4.65,-465.0,L-Rev|M15|high@2785.30
1737718261943544350,1737732262957836042,1,1,2784.5,2793.2000000000003,2780.1499999999996,2793.2000000000003,tp,8.55,855.0,L-Rev|M15|high@2784.40
1737737356462825603,1737944075213290346,-1,1,2780.3,2763.3500000000004,2788.775,2763.3500000000004,tp,16.8,1680.0,L-Rev|M15|low@2780.30
1737943597462222271,1737944476407073448,-1,1,2766.2,2759.6999999999994,2769.6000000000004,2759.6999999999994,tp,6.35,635.0,L-Rev|M15|low@2766.30
1737957740735194154,1737965892470295601,-1,1,2757.6,2762.2,2762.175,2748.4499999999994,sl,-4.75,-475.0,L-Rev|M15|low@2757.60
1737988222660802961,1737996683288712202,-1,1,2752.0,2737.5999999999995,2759.2000000000003,2737.5999999999995,tp,14.25,1425.0,L-Rev|M15|low@2752.00
1738056630365559674,1738057091115830714,1,1,2748.9,2746.5,2746.5,2753.7000000000007,sl,-2.55,-255.0,L-Rev|M15|high@2748.70
1738069203344143378,1738073771259814623,1,1,2749.8,2756.749999999999,2746.1750000000006,2756.749999999999,tp,6.8,680.0,L-Rev|M15|high@2749.60
1738069203344143378,1738074014788718422,1,1,2749.8,2757.2999999999997,2746.0499999999997,2757.2999999999997,tp,7.35,735.0,L-Rev|M15|high@2749.70
1738120615233820576,1738121130107522471,-1,1,2769.5,2771.4,2771.3,2765.899999999999,sl,-2.05,-205.0,L-Rev|M15|low@2769.50
1738156951819070801,1738157198028111106,-1,1,2765.2,2768.2,2768.0000000000005,2759.8999999999996,sl,-3.15,-315.0,L-Rev|M15|low@2765.30
1738159926486723571,1738164122061478652,1,1,2775.8,2772.2,2772.25,2782.600000000001,sl,-3.75,-375.0,L-Rev|M15|high@2775.50
1738177499662636299,1738179169331916436,-1,1,2763.7,2766.5,2766.1499999999996,2758.8,sl,-2.95,-295.0,L-Rev|H1|low@2763.70
1738177499662636299,1738179191585034430,-1,1,2763.7,2768.2,2768.1249999999995,2754.8500000000004,sl,-4.65,-465.0,L-Rev|M15|low@2763.70
1738177225679011422,1738179592694997352,-1,1,2764.7,2771.6,2771.5249999999996,2751.05,sl,-7.05,-705.0,L-Rev|M15|low@2764.70
1738220187281646615,1738220440914075544,1,1,2776.2,2772.3,2774.3249999999994,2779.9500000000007,sl,-4.05,-405.0,L-Rev|M15|high@2775.70
1738220283741330469,1738220440914075544,1,1,2779.5,2772.3,2775.1,2784.3999999999996,sl,-7.35,-735.0,L-Rev|H1|high@2778.10
1738220283741330469,1738232159098361661,1,1,2779.5,2792.1499999999996,2771.6749999999997,2792.1499999999996,tp,12.5,1250.0,L-Rev|M15|high@2778.10
1738302144185349975,1738308102437332269,-1,1,2847.1,2849.4,2849.35,2842.6,sl,-2.45,-245.0,L-Rev|M15|low@2847.10
1738334067993762220,1738334171818208732,1,1,2852.8,2850.7,2850.7,2857.0,sl,-2.25,-225.0,L-Rev|M15|high@2852.60
1738335921089115917,1738336774406061370,1,1,2859.6,2856.4,2857.25,2864.2999999999997,sl,-3.35,-335.0,L-Rev|H1|high@2859.50
1738335921089115917,1738336774430906418,1,1,2859.6,2856.1,2856.15,2866.5,sl,-3.65,-365.0,L-Rev|M15|high@2859.50
1738343707620796906,1738343918235861780,-1,1,2840.7,2845.0,2844.9749999999995,2832.15,sl,-4.45,-445.0,L-Rev|M15|low@2840.70
1738594098625991964,1738596303780141203,1,1,2863.3,2857.9,2858.4750000000004,2872.05,sl,-5.55,-555.0,L-Rev|H1|high@2862.90
1738594080159537631,1738596356592279816,1,1,2861.9,2852.9,2852.9249999999997,2879.25,sl,-9.15,-915.0,L-Rev|M15|high@2861.50
1738645478912562176,1738646093549148244,-1,1,2846.3,2849.3,2849.2999999999997,2840.300000000001,sl,-3.15,-315.0,L-Rev|M15|low@2846.30
1738673409284289549,1738675404669727154,1,1,2848.3,2858.95,2842.975,2858.95,tp,10.5,1050.0,L-Rev|M15|high@2848.20
1738675338592183222,1738679541073087592,1,1,2858.8,2869.049999999999,2853.075,2869.049999999999,tp,10.1,1010.0,L-Rev|M15|high@2858.20
1738680032660099657,1738683558103386258,1,1,2872.4,2867.0,2867.3250000000003,2881.9500000000003,sl,-5.55,-555.0,L-Rev|H1|high@2872.00
1738717208088327037,1738717333414126540,1,1,2877.7,2873.7,2873.85,2884.2000000000007,sl,-4.15,-415.0,L-Rev|M15|high@2877.10
1738680032660099657,1738751692419668784,1,1,2872.4,2900.9999999999995,2857.8,2900.9999999999995,tp,28.45,2845.0,L-Rev|M15|high@2872.00
1738763052308927904,1738764901866056934,-1,1,2882.1,2887.1,2886.9750000000004,2872.3499999999995,sl,-5.15,-515.0,L-Rev|M15|low@2882.10
1738824521543450156,1738824713788422898,-1,1,2884.0,2879.2000000000003,2886.3999999999996,2879.2000000000003,tp,4.65,465.0,L-Rev|M15|low@2884.00
1738824651094782305,1738830095586379550,-1,1,2880.1,2873.95,2883.1749999999997,2873.95,tp,6.0,600.0,L-Rev|M15|low@2880.10
1738843452512331057,1738846361905685609,1,1,2893.2,2889.0,2889.05,2901.2000000000007,sl,-4.35,-435.0,L-Rev|M15|high@2893.00
1738843301321220849,1738846982844494258,1,1,2890.3,2884.6,2884.6000000000004,2901.699999999999,sl,-5.85,-585.0,L-Rev|M15|high@2890.20
1738853388622351189,1738854016565708421,-1,1,2870.0,2860.35,2874.975,2860.35,tp,9.5,950.0,L-Rev|M15|low@2870.10
1738853388622351189,1738854040611739029,-1,1,2870.0,2858.4,2876.4,2858.4,tp,11.45,1145.0,L-Rev|M15|low@2870.40
1738919153747461062,1738922880878944743,1,1,2894.7,2890.9,2890.9999999999995,2900.8999999999996,sl,-3.95,-395.0,L-Rev|H1|high@2894.20
1738919153747461062,1738923517586460982,1,1,2894.7,2886.7,2886.7250000000004,2909.45,sl,-8.15,-815.0,L-Rev|M15|high@2894.20
1738933206100954793,1738935001212022095,-1,1,2886.1,2889.7,2889.7,2878.8999999999996,sl,-3.75,-375.0,L-Rev|M15|low@2886.10
1738938455626262305,1738941617654163201,1,1,2898.0,2906.5999999999995,2893.55,2906.5999999999995,tp,8.45,845.0,L-Rev|M15|high@2897.70
1739160901883892286,1739170004226863914,1,1,2902.7,2911.9,2897.9500000000007,2911.9,tp,9.05,905.0,L-Rev|M15|high@2902.40
1739202019463850357,1739205978375898756,1,1,2937.8,2929.7,2929.775,2953.8500000000004,sl,-8.25,-825.0,L-Rev|M15|high@2937.70
1739223746614497340,1739230508872692542,1,1,2936.2,2942.7999999999993,2932.9,2942.7999999999993,tp,6.45,645.0,L-Rev|M15|high@2936.10
1739228548421841473,1739236082682728041,1,1,2938.7,2949.449999999999,2932.5750000000003,2949.449999999999,tp,10.6,1060.0,L-Rev|M15|high@2938.10
1739275792544159390,1739278624280039573,-1,1,2925.4,2916.0999999999995,2930.05,2916.0999999999995,tp,9.15,915.0,L-Rev|M15|low@2925.40
1739259120062887419,1739278974171580031,-1,1,2935.0,2912.0499999999997,2946.4750000000004,2912.0499999999997,tp,22.8,2280.0,L-Rev|M15|low@2935.00
1739278240015925033,1739284200307319922,-1,1,2921.2,2929.4,2929.375,2904.8499999999995,sl,-8.35,-835.0,L-Rev|M15|low@2921.20
1739320928606079962,1739323838107286096,-1,1,2923.0,2917.45,2925.775,2917.45,tp,5.4,540.0,L-Rev|M15|low@2923.00
1739356396959258764,1739356653926391355,-1,1,2907.0,2910.6,2910.575,2899.85,sl,-3.75,-375.0,L-Rev|H1|low@2907.00
1739356367356539313,1739366382621676069,-1,1,2908.2,2897.5499999999993,2913.525,2897.5499999999993,tp,10.5,1050.0,L-Rev|M15|low@2908.20
1739356396959258764,1739369672406916319,-1,1,2907.0,2918.3,2918.175,2884.6499999999996,sl,-11.45,-1145.0,L-Rev|M15|low@2907.00
1739369889070803102,1739372649290995170,1,1,2920.9,2915.8,2915.8,2931.0999999999995,sl,-5.25,-525.0,L-Rev|M15|high@2920.80
1739378958000198848,1739380463138996312,1,1,2925.8,2935.3,2920.9,2935.3,tp,9.35,935.0,L-Rev|M15|high@2925.60
1739380466249097990,1739380695853560558,1,1,2935.6,2931.4,2931.4,2944.0,sl,-4.35,-435.0,L-Rev|M15|high@2935.50
1739380470137369491,1739380719215369074,1,1,2936.0,2930.9,2930.9500000000007,2945.8,sl,-5.25,-525.0,L-Rev|M15|high@2935.80
1739378944859787044,1739417176944103236,1,1,2925.3,2944.35,2915.7750000000005,2944.35,tp,18.9,1890.0,L-Rev|M15|high@2925.10
1739413921073354073,1739419710834796759,1,1,2936.7,2945.9000000000005,2931.95,2945.9000000000005,tp,9.05,905.0,L-Rev|M15|high@2936.50
1739529406862354190,1739529802519970538,1,1,2964.1,2961.0,2961.05,2970.2,sl,-3.25,-325.0,L-Rev|H1|high@2964.00
1739529406862354190,1739530016839760771,1,1,2964.1,2959.9,2959.9,2972.5,sl,-4.35,-435.0,L-Rev|M15|high@2964.00
1739533620198713209,1739540538455725569,-1,1,2955.3,2945.55,2960.175,2945.55,tp,9.6,960.0,L-Rev|M15|low@2955.30
1739542191611305829,1739542260196710097,-1,1,2932.7,2936.6,2936.5249999999996,2925.05,sl,-4.05,-405.0,L-Rev|H1|low@2932.70
1739542191611305829,1739542442656389517,-1,1,2932.7,2940.2,2940.0499999999997,2918.0,sl,-7.65,-765.0,L-Rev|M15|low@2932.70
1739540640639047701,1739542889018900807,-1,1,2941.0,2946.5,2946.325,2930.3500000000004,sl,-5.65,-565.0,L-Rev|M15|low@2941.00
1739841002590565833,1739846006340491017,-1,1,2909.2,2911.6,2911.5249999999996,2904.5500000000006,sl,-2.55,-255.0,L-Rev|M15|low@2909.20
1739755943679899513,1739847935106684335,1,1,2904.3,2920.0499999999993,2896.4250000000006,2920.0499999999993,tp,15.6,1560.0,L-Rev|M15|high@2904.10
1739846510660849721,1739854925763151077,1,1,2917.9,2925.7000000000007,2914.0,2925.7000000000007,tp,7.65,765.0,L-Rev|M15|high@2917.70
1739875544225873208,1739876416357654174,-1,1,2920.8,2925.0,2924.9500000000003,2912.8,sl,-4.35,-435.0,L-Rev|M15|low@2920.90
1739881716597734025,1739887885608270068,1,1,2929.1,2938.0000000000005,2924.5000000000005,2938.0000000000005,tp,8.75,875.0,L-Rev|M15|high@2928.80
1739956548119253926,1739966346583865850,1,1,2959.2,2952.6,2953.5,2970.5999999999995,sl,-6.75,-675.0,L-Rev|M15|high@2959.00
1739980773330823824,1739981168036224531,-1,1,2942.1,2945.4,2945.4,2936.1000000000004,sl,-3.45,-345.0,L-Rev|H1|low@2942.30
1739980773330823824,1739981234428846114,-1,1,2942.1,2945.7,2945.675,2935.55,sl,-3.75,-375.0,L-Rev|M15|low@2942.30
1740033106974424646,1740054215173367645,1,1,2964.5,2960.0,2960.0750000000003,2973.3499999999995,sl,-4.65,-465.0,L-Rev|M15|high@2964.40
1740033106978692465,1740054230588464977,1,1,2964.6,2959.4,2959.55,2974.7,sl,-5.35,-535.0,L-Rev|H1|high@2964.40
1740102520649086235,1740102731733614572,-1,1,2949.2,2944.55,2951.5249999999996,2944.55,tp,4.5,450.0,L-Rev|M15|low@2949.20
1740115806594638761,1740116069639290787,-1,1,2938.5,2943.3,2943.3,2931.3,sl,-4.95,-495.0,L-Rev|H1|low@2939.30
1740126060307001527,1740127361304806941,-1,1,2933.4,2937.4,2937.3999999999996,2926.3,sl,-4.15,-415.0,L-Rev|H1|low@2933.70
1740125547368449525,1740130639141851553,-1,1,2938.1,2943.9,2943.35,2927.6,sl,-5.95,-595.0,L-Rev|M15|low@2938.10
1740115806594638761,1740136488058309605,-1,1,2938.5,2948.9,2948.8250000000003,2920.25,sl,-10.55,-1055.0,L-Rev|M15|low@2939.30
1740136474310269288,1740139073463764611,1,1,2948.4,2941.6,2941.6499999999996,2961.9000000000005,sl,-6.95,-695.0,L-Rev|M15|high@2948.30
1740159678787471351,1740358703779895425,1,1,2954.5,2945.2,2945.2,2973.1000000000004,sl,-9.45,-945.0,L-Rev|M15|high@2954.30
1740358702363445867,1740365168815281320,-1,1,2945.7,2950.5,2950.4500000000003,2936.5,sl,-4.95,-495.0,L-Rev|M15|low@2945.80
1740366115420065789,1740369784185179008,1,1,2955.6,2951.1,2951.1749999999997,2964.45,sl,-4.65,-465.0,L-Rev|M15|high@2955.40
1740383425950884080,1740386409221782959,1,1,2958.0,2953.2,2953.2,2966.7,sl,-4.95,-495.0,L-Rev|M15|high@2957.50
1740398530181604850,1740405791720346033,1,1,2964.6,2973.3499999999995,2959.1749999999997,2973.3499999999995,tp,8.6,860.0,L-Rev|M15|high@2963.70
1740408011980490242,1740408084261579561,-1,1,2949.4,2954.8,2954.8,2938.5999999999995,sl,-5.55,-555.0,L-Rev|M15|low@2949.40
1740409413805288230,1740410216194043932,-1,1,2948.3,2953.4,2953.3250000000003,2938.25,sl,-5.25,-525.0,L-Rev|M15|low@2948.30
1740469938147151733,1740470669084030080,-1,1,2945.5,2948.3,2948.25,2940.0,sl,-2.95,-295.0,L-Rev|H1|low@2945.50
1740469938147151733,1740472725555245860,-1,1,2945.5,2952.2,2952.1000000000004,2932.2999999999997,sl,-6.85,-685.0,L-Rev|M15|low@2945.50
1740496641883983115,1740497467025799939,-1,1,2935.9,2915.95,2946.325,2915.95,tp,19.8,1980.0,L-Rev|M15|low@2936.20
1740496885215661056,1740497481200487098,-1,1,2928.3,2913.6499999999996,2938.325,2913.6499999999996,tp,14.5,1450.0,L-Rev|H4|low@2930.10
1740634725243402931,1740634891202463908,-1,1,2903.3,2906.2,2906.125,2897.65,sl,-3.05,-305.0,L-Rev|H1|low@2903.30
1740643873304157192,1740644349205165246,-1,1,2896.7,2900.6,2900.575,2889.8500000000004,sl,-4.05,-405.0,L-Rev|H1|low@2897.00
1740643873304157192,1740648435958663791,-1,1,2896.7,2905.7,2902.975,2885.05,sl,-9.15,-915.0,L-Rev|H4|low@2897.00
1740634725243402931,1740667631072040022,-1,1,2903.3,2882.3,2913.8,2882.3,tp,20.85,2085.0,L-Rev|M15|low@2903.30
1740667607251629573,1740679377382143681,-1,1,2888.4,2897.1,2897.05,2874.0999999999995,sl,-8.85,-885.0,L-Rev|M15|low@2889.40
1740712877056714335,1740715382175286773,-1,1,2881.5,2873.7,2885.4,2873.7,tp,7.65,765.0,L-Rev|M15|low@2881.50
1740714145780490833,1740715789068782730,-1,1,2879.0,2871.7,2882.65,2871.7,tp,7.15,715.0,L-Rev|H1|low@2879.00
1740730521417992974,1740733728145149926,-1,1,2867.2,2872.3,2872.2249999999995,2857.15,sl,-5.25,-525.0,L-Rev|M15|low@2867.20
1740744124032231422,1740746178100749852,1,1,2876.6,2870.9,2871.65,2886.5,sl,-5.85,-585.0,L-Rev|M15|high@2876.40
1740714145780490833,1740751263612794725,-1,1,2879.0,2859.7999999999997,2888.6000000000004,2859.7999999999997,tp,19.05,1905.0,L-Rev|M15|low@2879.00
1740750937464066425,1740753766956129820,-1,1,2862.5,2850.4,2868.8499999999995,2850.4,tp,11.95,1195.0,L-Rev|M15|low@2862.70
1740777338779520132,1740956566437709357,1,1,2866.5,2879.1000000000004,2860.2,2879.1000000000004,tp,12.45,1245.0,L-Rev|M15|high@2866.40
1740980790475722547,1740981777728218766,-1,1,2869.2,2873.5,2873.475,2860.6499999999996,sl,-4.45,-445.0,L-Rev|M15|low@2869.20
1740990427462737541,1740991109132621400,-1,1,2869.2,2874.0,2873.925,2859.7499999999995,sl,-4.95,-495.0,L-Rev|M15|low@2869.20
1741005387264722321,1741006891112270504,1,1,2888.7,2885.0,2885.175,2895.4500000000003,sl,-3.85,-385.0,L-Rev|H1|high@2888.50
1741005388005684236,1741007332320948166,1,1,2888.8,2881.8,2881.8750000000005,2902.3500000000004,sl,-7.15,-715.0,L-Rev|M15|high@2888.50
1741073258703644749,1741075831158383416,1,1,2906.7,2912.55,2903.6250000000005,2912.55,tp,5.7,570.0,L-Rev|H1|high@2906.40
1741073258698585186,1741075835110713546,1,1,2906.6,2912.9000000000005,2903.45,2912.9000000000005,tp,6.15,615.0,L-Rev|M15|high@2906.40
1741089097404630294,1741097884631746814,1,1,2932.0,2926.6,2926.6749999999997,2942.6500000000005,sl,-5.55,-555.0,L-Rev|M15|high@2931.90
1741137115092067950,1741141106277867833,-1,1,2919.0,2923.3,2923.275,2910.45,sl,-4.45,-445.0,L-Rev|M15|low@2919.00
1741181664811476974,1741182603412173105,-1,1,2918.2,2904.3500000000004,2926.6249999999995,2904.3500000000004,tp,13.7,1370.0,L-Rev|M15|low@2919.20
1741191834576113457,1741194632011845027,1,1,2940.0,2929.8,2929.875,2960.25,sl,-10.35,-1035.0,L-Rev|M15|high@2939.80
1741187217080285302,1741197437664131308,1,1,2930.3,2922.3,2922.3500000000004,2946.2,sl,-8.15,-815.0,L-Rev|M15|high@2930.10
1741238677590455158,1741240621030553449,-1,1,2924.0,2928.6,2928.5,2915.0,sl,-4.75,-475.0,L-Rev|M15|low@2924.00
1741246265077044485,1741248102975197536,-1,1,2922.8,2913.8,2927.3,2913.8,tp,8.85,885.0,L-Rev|M15|low@2922.80
1741246623882231189,1741250992484676896,-1,1,2920.1,2909.6,2925.35,2909.6,tp,10.35,1035.0,L-Rev|M15|low@2920.10
1741273443845748879,1741274525079228688,1,1,2931.4,2921.8,2921.95,2949.3999999999996,sl,-9.75,-975.0,L-Rev|M15|high@2931.00
1741353347591706049,1741354203983489415,-1,1,2923.5,2929.0,2928.6,2913.3,sl,-5.65,-565.0,L-Rev|M15|low@2923.50
1741354613943683900,1741354694444271083,1,1,2932.0,2928.4,2928.4,2939.2,sl,-3.75,-375.0,L-Rev|H1|high@2931.80
1741354613824108180,1741354705065684897,1,1,2931.6,2927.4,2927.4249999999997,2939.3499999999995,sl,-4.35,-435.0,L-Rev|M15|high@2931.20
1741354613943683900,1741355589351854350,1,1,2932.0,2924.5,2924.5750000000003,2946.8499999999995,sl,-7.65,-765.0,L-Rev|M15|high@2931.80
1741359361264272325,1741360825645931584,1,1,2937.3,2932.7,2932.875,2942.25,sl,-4.75,-475.0,L-Rev|H1|high@2935.90
1741359361264272325,1741360833243884546,1,1,2937.3,2932.0,2932.0250000000005,2943.9500000000007,sl,-5.45,-545.0,L-Rev|M15|high@2935.90
1741593260779131092,1741593542919657487,-1,1,2912.9,2917.4,2917.375,2904.5499999999993,sl,-4.65,-465.0,L-Rev|M15|low@2913.10
1741606820365812200,1741607792060764778,-1,1,2902.8,2911.2,2911.15,2886.4,sl,-8.55,-855.0,L-Rev|M15|low@2902.90
1741625276616290699,1741629953214022077,-1,1,2901.8,2885.45,2909.9750000000004,2885.45,tp,16.2,1620.0,L-Rev|M15|low@2901.80
1741674790523596768,1741680987282188373,1,1,2904.0,2909.8500000000004,2901.075,2909.8500000000004,tp,5.7,570.0,L-Rev|M15|high@2903.90
1741696982093746808,1741697953972441476,1,1,2922.3,2916.5,2916.55,2933.2000000000007,sl,-5.95,-595.0,L-Rev|M15|high@2921.90
1741696982093746808,1741698335256786948,1,1,2922.3,2914.6,2914.6750000000006,2936.95,sl,-7.85,-785.0,L-Rev|M15|high@2922.00
1741762084891646921,1741766908616317684,-1,1,2917.3,2921.6,2921.5750000000003,2908.75,sl,-4.45,-445.0,L-Rev|M15|low@2917.30
